network	station_id	station_name	station_type	owner	lat	lon
NDBC	46123	Twanoh - Hood Canal, WA (U of Wash)	Buoy	WA	47.375	-123.008
NDBC	46124	Hoodsport - Hood Canal, WA (U of Wash)	Buoy	WA	47.422	-123.113
NDBC	46125	Hansville - Hood Canal, WA	Buoy	WA	47.907	-122.627
NDBC	46126	Wide Bay (Shell)	Buoy	SH	53.951	-166.602
NDBC	46127	SATURN Offshore Station #10, Columbia River, South Jetty, OR	Buoy	CM	46.215	-124.063
NDBC	46128	Buoy CB-06 - West of Coos Bay, OR	Buoy	NA	43.292	-124.538
NDBC	46131	Sentry Shoal	3-meter discus buoy	C	49.91	-124.98
NDBC	46132	South Brooks	3-meter discus buoy	C	49.78	-127.89
NDBC	46134	Pat Bay	3-meter discus buoy	C	48.65	-123.5
NDBC	46138	South Hecate Strait, Canada (174)	Waverider Buoy	C	52.437	-129.795
NDBC	46139	La Perouse Bank DWR, Canada  (195)	Waverider Buoy	C	48.844	-126.01
NDBC	46145	Central Dixon Entrance Buoy	3-meter discus buoy	C	54.37	-132.42
NDBC	46146	Halibut Bank	3-meter discus buoy	C	49.34	-123.73
NDBC	46147	South Moresby	3-meter discus buoy	C	51.83	-131.22
NDBC	46181	Nanakwa Shoal	3-meter discus buoy	C	53.83	-128.83
NDBC	46183	North Hecate Strait	3-meter discus buoy	C	53.62	-131.1
NDBC	46184	North Nomad	6-meter NOMAD buoy	C	53.92	-138.85
NDBC	46185	South Hecate Strait	3-meter discus buoy	C	52.42	-129.79
NDBC	46204	West Sea Otter	3-meter discus buoy	C	51.38	-128.77
NDBC	46205	West Dixon Entrance	3-meter discus buoy	C	54.18	-134.32
NDBC	46206	La Perouse Bank	3-meter discus buoy	C	48.84	-126.0
NDBC	46207	East Dellwood	3-meter discus buoy	C	50.87	-129.92
NDBC	46208	West Moresby	3-meter discus buoy	C	52.52	-132.69
NDBC	46211	Grays Harbor, WA (036)	Waverider Buoy	R	46.857	-124.243
NDBC	46212	Humboldt Bay South Spit, CA (128)	Waverider Buoy	R	40.753	-124.313
NDBC	46213	Cape Mendocino, CA (094)	Waverider Buoy	R	40.291	-124.748
NDBC	46214	Point Reyes, CA (029)	Waverider Buoy	R	37.944	-123.466
NDBC	46215	Diablo Canyon, CA (076)	Waverider Buoy	R	35.204	-120.859
NDBC	46216	Goleta Point, CA (107)	Waverider Buoy	R	34.333	-119.803
NDBC	46217	Anacapa Passage, CA (111)	Waverider Buoy	R	34.167	-119.435
NDBC	46218	Harvest, CA (071)	Waverider Buoy	R	34.452	-120.78
NDBC	46219	San Nicolas Island, CA (067)	Waverider Buoy	R	33.226	-119.891
NDBC	46220	El Porto, CA (125)	Waverider Buoy	R	33.897	-118.446
NDBC	46221	Santa Monica Bay, CA (028)	Waverider Buoy	R	33.86	-118.641
NDBC	46222	San Pedro, CA (092)	Waverider Buoy	R	33.614	-118.314
NDBC	46223	Dana Point, CA (096)	Waverider Buoy	R	33.458	-117.767
NDBC	46224	Oceanside Offshore, CA (045)	Waverider Buoy	R	33.178	-117.472
NDBC	46225	Torrey Pines Outer, CA (100)	Waverider Buoy	R	32.933	-117.391
NDBC	46226	Point La Jolla, CA (095)	Waverider Buoy	R	32.848	-117.353
NDBC	46227	Point Loma, CA (091)	Waverider Buoy	R	32.632	-117.444
NDBC	46228	Pitas Point, CA (130)	Waverider Buoy	R	34.317	-119.417
NDBC	46229	UMPQUA OFFSHORE, OR (139)	Waverider Buoy	R	43.772	-124.549
NDBC	46230	Huntington Beach Nearshore, CA (172)	Waverider Buoy	R	33.623	-118.012
NDBC	46231	Mission Bay, CA (093)	Waverider Buoy	R	32.747	-117.37
NDBC	46232	Point Loma South, CA  (191)	Waverider Buoy	R	32.517	-117.425
NDBC	46233	SCCOOS San Diego Mooring	Offshore Buoy	SC	32.936	-117.32
NDBC	46234	Port Hueneme Nearshore, CA (141)	Waverider Buoy	R	34.1	-119.168
NDBC	46235	Imperial Beach Nearshore, CA (155)	Waverider Buoy	R	32.57	-117.169
NDBC	46236	Monterey Canyon Outer, CA  (156)	Waverider Buoy	R	36.759	-121.95
NDBC	46237	San Francisco Bar, CA  (142)	Waverider Buoy	R	37.788	-122.634
NDBC	46238	Santa Cruz Basin, CA (167)	Waverider Buoy	R	33.76	-119.55
NDBC	46239	Point Sur, CA (157)	Waverider Buoy	R	36.342	-122.11
NDBC	46240	Cabrillo Point, Monterey Bay, CA  (158)	Waverider Buoy	R	36.626	-121.907
NDBC	46241	San Elijo Nearshore, CA (161)	Waverider Buoy	R	33.003	-117.292
NDBC	46242	Camp Pendleton Nearshore, CA  (043)	Waverider Buoy	R	33.22	-117.439
NDBC	46243	Clatsop Spit, OR (162)	Waverider Buoy	R	46.215	-124.129
NDBC	46244	Humboldt Bay, North Spit, CA (168)	Waverider Buoy	R	40.896	-124.358
NDBC	46245	Ventura Nearshore, CA - 169	Waverider Buoy	R	34.251	-119.308
NDBC	46246	Ocean Station PAPA  (166)	Waverider Buoy	WQ	49.903	-145.246
NDBC	46247	San Francisco Offshore, CA  (180)	Waverider Buoy	R	37.753	-122.833
NDBC	46248	Astoria Canyon, OR  (179)	Waverider Buoy	R	46.133	-124.64
NDBC	46249	Santa Cruz Island South, CA (182)	Waverider Buoy	R	33.821	-119.708
NDBC	46250	Point Mugu Offshore, CA - 184	Waverider Buoy	R	34.034	-119.09
NDBC	46251	Santa Cruz Basin, CA (203)	Waverider Buoy	R	33.769	-119.565
NDBC	46252	Anacapa Passage South, CA (212)	Waverider Buoy	XX	33.953	-119.257
NDBC	46253	San Pedro South, CA (213)	Waverider Buoy	R	33.576	-118.182
NDBC	46254	SCRIPPS Nearshore, CA (201)	Waverider Buoy	R	32.868	-117.267
NDBC	46255	Begg Rock, CA  (138)	Waverider Buoy	WQ	33.4	-119.651
NDBC	46256	Long Beach Channel, CA (215)	Waverider Buoy	R	33.7	-118.201
NDBC	46257	Harvest Southeast, CA (216)	Waverider Buoy	R	34.439	-120.766
NDBC	46258	Mission Bay West, CA (220)	Waverider Buoy	R	32.749	-117.502
NDBC	46259	Santa Lucia Escarpment, CA (222)	Waverider Buoy	AC	34.774	-121.491
NDBC	46260	Lakeside, OR (231)	Waverider Buoy	RE	43.586	-124.29
NDBC	46261	Reedsport, OR (232)	Waverider Buoy	RE	43.76	-124.225
NDBC	46262	Santa Barbara Island North, CA (234)	Waverider Buoy	R	33.704	-119.004
NDBC	46263	Fort Bragg South, CA (235)	Waverider Buoy	RE	39.37	-123.912
NDBC	46264	Kodiak, AK (236)	Waverider Buoy	RE	57.479	-151.695
NDBC	46265	Nome, AK (241)	Waverider Buoy	AS	64.474	-165.479
NDBC	46266	Del Mar Nearshore, CA (153)	Waverider Buoy	AC	32.957	-117.279
NDBC	46267	Angeles Point, WA (248)	Waverider Buoy	R	48.171	-123.6
NDBC	46268	Topanga Nearshore, CA (103)	Waverider Buoy	R	34.022	-118.578
NDBC	46269	Point Santa Cruz, CA (254)	Waverider Buoy	R	36.934	-122.034
NDBC	46270	S.W. Bering Sea	6-meter NOMAD buoy	N	55.003	175.284
NDBC	46273	Torrey Pines Inner, CA (101)	Waverider Buoy	R	32.93	-117.274
NDBC	46274	Leucadia Nearshore, CA (262)	Waverider Buoy	R	33.062	-117.314
NDBC	46275	Red Beach Nearshore, CA (264)	Waverider Buoy	R	33.291	-117.501
NDBC	46276	Pajaro Beach, CA (266)	Waverider Buoy	R	36.845	-121.825
NDBC	46277	Green Beach Offshore, CA (271)	Waverider Buoy	R	33.336	-117.659
NDBC	46278	Tillamook Bay South Jetty, OR (270)	Waverider Buoy	R	45.559	-123.991
NDBC	46279	Pajaro Beach South, CA (267)	Waverider Buoy	R	36.838	-121.82
NDBC	46280	Newport PWS North (277)	Waverider Buoy	RE	44.575	-124.234
NDBC	46281	Newport PWS South, OR (278)	Waverider Buoy	RE	44.559	-124.233
NDBC	46282	Aptos Creek Nearshore, CA 275	Waverider Buoy	R	36.951	-121.921
NDBC	46283	Yaquina Channel SW, OR (280)	Waverider Buoy	RE	44.567	-124.237
NDBC	46284	Soquel Cove South, CA (281)	Waverider Buoy	R	36.93	-121.934
NDBC	46285	Capistrano Beach Nearshore, CA (284)	Waverider Buoy	R	33.445	-117.68
NDBC	46290	NOOSS Optimization Buoy	2.3-meter NOOSS buoy	N	32.659	-120.63
NDBC	46303	Southern Georgia Strait	3-meter discus buoy	C	49.02	-123.43
NDBC	46304	Entrance To English Bay	3-meter discus buoy	C	49.3	-123.36
NDBC	46401	SOUTHEAST ADAK - 377NM SE of Adak, AK	2.6-meter discus buoy	N	46.638	-170.79
NDBC	46402	South Dutch Harbor - 220 NM SSE of Dutch Harbor, AK	2.6-meter discus buoy	N	50.913	-164.147
NDBC	46403	SOUTHEAST SHUMAGIN ISLAND - 186 NM SE of Shumagin Is, AK	2.6-meter discus buoy	N	52.7	-156.983
NDBC	46404	WEST ASTORIA - 230 NM West of Astoria, OR	2.6-meter discus buoy	N	45.852	-128.745
NDBC	46405	325 NM West-Southwest of Newport, OR	2.6-meter discus buoy	N	42.903	-130.909
NDBC	46406	2,900 NM Southeast of Hawaii	2.6-meter discus buoy	N	-8.491	-125.022
NDBC	46407	NEWPORT - 210NM West of Coos Bay, OR	2.6-meter discus buoy	N	42.704	-128.895
NDBC	46408	NIKOLSKI - 212 NM South of Umnak Is, AK	2.6-meter discus buoy	N	49.677	-169.825
NDBC	46409	SOUTHEAST KODIAK - 210 NM SE of Kodiak, AK	2.6-meter discus buoy	N	55.338	-148.575
NDBC	46410	SOUTH CORDOVA - 188 NM SSE of Cordova, AK	2.6-meter discus buoy	N	57.641	-143.771
NDBC	46411	Mendocino - 150 NM West of  Mendocino Bay, CA	2.6-meter discus buoy	N	39.337	-127.04
NDBC	46412	San Diego - 175 NM West of San Diego, CA	2.6-meter discus buoy	N	32.4	-120.582
NDBC	46413	SOUTH-SOUTHEAST ADAK - 243 NM SSE of Adak Island, AK	2.6-meter discus buoy	N	48.031	-173.766
NDBC	46414	SOUTHEAST CHIRIKOF - 165 NM SE of Chirikof Island, AK	2.6 meter DART buoy	N	53.756	-152.456
NDBC	46415	SOUTHWEST JUNEAU - 370 NM SW of Juneau, AK	2.6-meter discus buoy	N	53.029	-139.889
NDBC	46416	WEST VANCOUVER - 442NM West of Vancouver, BC, Canada	2.6 meter DART buoy	N	49.939	-134.427
NDBC	46419	NORTHWEST SEATTLE - 300 NM WNW of Seattle, WA	2.6 meter DART buoy	N	48.816	-129.614
NDBC	46451	PMEL 4G Test 1 - 83NM W of Newport, OR	Buoy	PD	44.815	-125.699
NDBC	46452	PMEL 4G Test 2 - 74NM West of Newport, OR	Buoy	PD	44.807	-125.759
NDBC	46453	Backyard Buoys - Quinault North	Spotter Buoy	QI	47.45	-124.43
NDBC	46490	NOOSS Optimization Buoy	Moored Buoy	N	32.455	-120.557
NDBC	46518	Drifting Buoy	Drifting Buoy	AK	44.5	-170.0
NDBC	46531	Drifting Buoy	Drifting Buoy	AK	41.0	-165.0
NDBC	46534	Drifting Buoy	Drifting Buoy	AK	48.0	-165.0
NDBC	46538	Drifting Buoy	Drifting Buoy	AK	24.14	-127.9
NDBC	46551	Drifting Buoy	Drifting Buoy	N	53.033	-161.81
NDBC	46553	Drifting Buoy	Drifting Buoy	N	54.54	-165.44
NDBC	46565	Drifting Buoy	Drifting Buoy	AK	44.5	-170.0
NDBC	46779	Drifting Buoy	Drifting Buoy	N	57.0	-149.0
NDBC	46780	Drifting Buoy	Drifting Buoy	N	56.04	-167.14
NDBC	46781	Drifting Buoy	Drifting Buoy	N	54.634	-177.948
NDBC	46782	Drifting Buoy	Drifting Buoy	N	56.04	-167.14
NDBC	46785	Drifting Buoy	Drifting Buoy	N	55.0	-173.0
NDBC	46b35	CENTRAL BERING SEA - 310 NM North of Adak, AK	12-meter discus buoy	N	57.069	-177.75
NDBC	46d02	Adrift buoy from 46402	2.6-meter discus buoy	N	50.983	-163.943
NDBC	46d04	Adrift Buoy from 46404	2.6 meter DART buoy	N	42.87	-128.752
NDBC	46d15	Adrift buoy from 46415	2.6 meter DART buoy	N	53.035	-139.884
NDBC	46d16	Adrift buoy from 46416	2.6 meter DART buoy	N	49.901	-134.395
NDBC	46flo	Monterey Bay (FLOSSIE)	6-meter NOMAD buoy	N	36.668	-122.562
NDBC	46t29	COLUMBIA RIVER BAR - 20NM West of Columbia River Mouth	2.1-meter ionomer foam buoy w/ seal cage	N	46.141	-124.574
NDBC	46x61	Adrift buoy from 46061	3-meter discus buoy w/ seal cage	N	60.238	-146.833
NDBC	48011	Red Dog Mine	3-meter discus buoy	N	67.582	-164.185
NDBC	48012	Point Lay (UAF)	Buoy	AF	70.025	-166.071
NDBC	48021	Tuktoyaktuk	Buoy	C	70.35	-133.0
NDBC	48114	30 NM West of King Island	Buoy	AS	65.011	-169.454
NDBC	48211	Camden Bay (Shell Arctic)	Buoy	SB	70.37	-146.04
NDBC	48212	Harrison Bay (Shell Arctic)	Buoy	SB	70.874	-150.279
NDBC	48213	Burger	Buoy	SB	71.502	-164.133
NDBC	48214	Klondike (MOB1)	Buoy	SB	70.872	-165.248
NDBC	48215	Hanna Shoal (MOB3)	Buoy	SL	71.502	-164.133
NDBC	48216	Crackerjack (Shell Arctic)	Buoy	SB	71.758	-167.952
NDBC	48400	Ocean Climate Station Papa	Buoy	PM	50.055	-144.873
NDBC	48677		Drifting Buoy	SH	72.568	-177.61
NDBC	48678		Drifting Buoy	SH	74.076	-172.987
NDBC	48679		Drifting Buoy	SH	75.778	-159.89
NDBC	48680		Drifting Buoy	SH	74.776	-157.236
NDBC	51000	NORTHERN HAWAII ONE - 245NM NE of Honolulu HI	3-meter foam buoy	N	23.534	-153.752
NDBC	51001	NORTHWESTERN HAWAII ONE - 188 NM NW of Kauai Island, HI	2.1-meter ionomer foam buoy	N	24.475	-162.03
NDBC	51002	SOUTHWEST HAWAII - 215NM SSW of Hilo, HI	3-meter foam buoy	N	17.07	-157.755
NDBC	51003	WESTERN  HAWAII - 205 NM SW of Honolulu, HI	3-meter foam buoy	N	19.143	-160.645
NDBC	51004	SOUTHEAST HAWAII - 205 NM Southeast of Hilo, HI	3-meter discus buoy	N	17.504	-152.197
NDBC	51005		3-meter discus buoy	N	20.4	-156.1
NDBC	51026	Northern Molokai	3-meter discus buoy	N	21.35	-156.93
NDBC	51027		3-meter discus buoy	N	20.4	-157.1
NDBC	51028	Christmas Island	3-meter discus buoy	N	0.0	-153.913
NDBC	51045	Hilo Bay, HI	Buoy	PO	19.734	-155.082
NDBC	51046	Kawaihai, HI	Buoy	PO	20.024	-155.828
NDBC	51100	NORTHERN HAWAII TWO - 252NM NE of Honolulu, HI	3-meter discus buoy	N	23.558	-153.9
NDBC	51101	NORTHWESTERN HAWAII TWO - 186 NM NW of Kauai Is., HI	3-meter foam buoy	N	24.359	-162.081
NDBC	51111	Backyard Buoys - Tau Faga Cove		PO	-14.245	-169.509
NDBC	511x1	NORTHWESTERN HAWAII TWO - 190NM NW of Kauai Is, HI	3-meter discus buoy	N	23.445	-162.279
NDBC	51200	Barbers Point, HI  (164)	Waverider Buoy	R	21.096	-158.303
NDBC	51201	Waimea Bay, HI (106)	Waverider Buoy	PO	21.671	-158.118
NDBC	51202	Mokapu Point, HI (098)	Waverider Buoy	PO	21.414	-157.681
NDBC	51203	Kaumalapau, HI (146)	Waverider Buoy	PO	20.788	-157.01
NDBC	51204	Barbers Point, HI #2 (165)	Waverider Buoy	PO	21.281	-158.124
NDBC	51205	Pauwela, Maui, HI (187)	Waverider Buoy	PO	21.018	-156.421
NDBC	51206	Hilo, Hawaii, HI (188)	Waverider Buoy	PO	19.779	-154.97
NDBC	51207	Kaneohe Bay, HI (198)	Waverider Buoy	PO	21.477	-157.752
NDBC	51208	Hanalei, Kauai, HI (202)	Waverider Buoy	PO	22.285	-159.574
NDBC	51209	Aunuu, American Samoa (189)	Waverider Buoy	PO	-14.273	-170.501
NDBC	51210	Kaneohe Bay, WETS, HI (225)	Waverider Buoy	PO	21.477	-157.757
NDBC	51211	Pearl Harbor Entrance, HI (233)	Waverider Buoy	PO	21.297	-157.959
NDBC	51212	Barbers Point, Kalaeloa, HI (238)	Waverider Buoy	PO	21.323	-158.149
NDBC	51213	Kaumalapau Southwest, Lanai, HI (239)	Waverider Buoy	PO	20.75	-157.002
NDBC	51214	King-Poloa, American Samoa (273)	Waverider Buoy	PO	-14.296	-170.875
NDBC	51406	CENTRAL SOUTH PACIFIC  - 1040NM NNE of Pitcarin Is	2.6-meter discus buoy	N	-8.48	-125.027
NDBC	51407	HAWAII - 34NM West of Kailua-Kona, HI	2.6-meter discus buoy	N	19.53	-156.601
NDBC	51425	NORTHWEST APIA - 370 NM NW of Apia, Samoa	2.6-meter discus buoy	N	-9.511	-176.258
NDBC	51426	SOUTHEAST TONGA - 400NM SE of Tonga	2.6-meter discus buoy	N	-23.11	-168.385
NDBC	51542	TAO Buoy Adrift	Drifting Buoy	N	0.018	-179.903
NDBC	51d07	Adrift buoy from 51407	2.6 meter DART buoy	N	19.614	-156.562
NDBC	51d26	SOUTHEAST TONGA - 400NM SE of Tonga	2.6-meter discus buoy	N	-22.993	-168.133
NDBC	51wh0	WHOTS - Woods Hole Ocean Time-series	Moored Buoy	WH	22.0	-157.0
NDBC	52009		3-meter discus buoy	N	13.729	-144.668
NDBC	52162	Backyard Buoys - Saipan Sugar Dock		PO	15.15	145.694
NDBC	52200	Ipan, Guam (121)	Waverider Buoy	PO	13.354	144.788
NDBC	52201	Kalo, Majuro, Marshall Islands (163)	Waverider Buoy	PO	7.078	171.384
NDBC	52202	Ritidian Point, Guam (196)	Waverider Buoy	PO	13.682	144.811
NDBC	52211	Tanapag, Saipan, NMI (197)	Waverider Buoy	PO	15.269	145.664
NDBC	52212	Ngaraard, Babeldaob, Palau (219)	Waverider Buoy	PO	7.63	134.671
NDBC	52213	North Point, Pohnpei, Micronesia (178)	Waverider Buoy	PO	7.081	158.244
NDBC	52214	Rumung, Yap, Micronesia (272)	Waverider Buoy	PO	9.678	138.176
NDBC	52215	UTWE, KOSRAE, MICRONESIA (276)	Waverider Buoy	PO	5.241	163.001
NDBC	52216	Pikareej, Arno, Marshall Islands (282)	Waverider Buoy	PO	7.323	171.641
NDBC	52401	NORTHEAST SAIPAN - 610 NM ENE of Saipan	2.6 meter DART buoy	N	19.282	155.759
NDBC	52402	SOUTHEAST SAIPAN - 540NM ESE of Saipan	2.6-meter discus buoy	N	11.928	153.876
NDBC	52403	NORTH MANUS - 345NM North of Manus Is , New Guinea	2.6-meter discus buoy	N	4.018	145.628
NDBC	52404	NORTH PHILIPPINE SEA - 750 NM NE of Manila, Philippines	2.6-meter discus buoy	N	20.625	132.228
NDBC	52405	SOUTH PHILIPPINE SEA -725 NM West of Agana, Guam	2.6-meter discus buoy	N	12.992	132.232
NDBC	52406	NORTHEAST SOLOMON - 370NM NE of Guadalcanal	2.6 meter DART buoy	N	-5.374	164.99
NDBC	52834		Drifting Buoy	AO	14.0	154.953
NDBC	52837		Drifting Buoy	AO	9.777	137.0
NDBC	52838		Drifting Buoy	AO	7.774	140.0
NDBC	52839		Drifting Buoy	AO	5.758	143.0
NDBC	52840		Drifting Buoy	AO	8.731	151.0
NDBC	52841		Drifting Buoy	AO	5.943	149.0
NDBC	52842		Drifting Buoy	AO	6.759	150.0
NDBC	52843		Drifting Buoy	AO	11.761	134.0
NDBC	52849		Drifting Buoy	AO	16.0	155.256
NDBC	52858		Drifting Buoy	AO	14.0	154.953
NDBC	52862		Drifting Buoy	AO	16.0	155.256
NDBC	52901		Drifting Buoy	AO	15.0	155.104
NDBC	53005		Atlas Buoy	RM	-8.0	81.0
NDBC	53006		Atlas Buoy	RM	-12.0	81.0
NDBC	53009		Atlas Buoy	RM	-12.0	93.0
NDBC	53040		Atlas Buoy	RM	-8.0	95.0
NDBC	53046	South Bali	ETD	AU	-11.445	113.607
NDBC	53056		Atlas Buoy	RM	-5.0	95.0
NDBC	53057		Atlas Buoy	RM	-2.0	90.0
NDBC	53401	Indonesia	2.6-meter discus buoy	ID	0.05	91.899
NDBC	5401000	NZC - Offshore Gisborne Hikurangi	2.6 meter DART buoy	NZ	-38.2	-179.797
NDBC	5401001	NZE - Offshore East Cape Kermadec	2.6 meter DART buoy	NZ	-36.049	-177.708
NDBC	5401002	NZF - Offshore Raoul Island Kermadec	2.6 meter DART buoy	NZ	-29.683	-175.012
NDBC	5401003	NZG - Offshore Tongatapu Tonga	2.6 meter DART buoy	NZ	-23.352	-173.402
NDBC	5401004	NZH - Offshore Niue Tonga	2.6 meter DART buoy	NZ	-20.088	-171.863
NDBC	5401005	NZI - Offshore Samoa Tonga	2.6 meter DART buoy	NZ	-16.889	-171.191
NDBC	54401	NORTHEAST NEW ZEALAND - 640NM NE of Auckland, NZ	2.6-meter discus buoy	N	-33.109	-173.155
NDBC	54d01	NORTHEAST NEW ZEALAND - 640NM NE of Auckland, NZ	2.6-meter discus buoy	N	-33.005	-172.985
NDBC	5501002	NZA - Offshore Wellington Hikurangi	2.6 meter DART buoy	NZ	-42.371	176.911
NDBC	5501003	NZB - Offshore Hawke's Bay Hikurangi	2.6 meter DART buoy	NZ	-40.599	179.096
NDBC	5501004	NZD - Offshore Bay of Plenty Kermadec	2.6 meter DART buoy	NZ	-36.1	178.604
NDBC	5501005	NZJ - Offshore Norfolk Island New Hebrides	2.6 meter DART buoy	NZ	-26.667	163.955
NDBC	5501006	NZK - Offshore New Caledonia New Hebrides	2.6 meter DART buoy	NZ	-24.309	169.499
NDBC	5501007	NZL - Offshore Vanuatu New Hebrides	2.6 meter DART buoy	NZ	-19.31	166.782
NDBC	55012	Coral Sea 1     -     1285km ENE of Townsville	ETD	AU	-15.664	158.453
NDBC	55013	TASMAN SEA 3     -     1160km ESE of Hobart	2.6-meter discus buoy	AU	-46.665	161.001
NDBC	55015	TASMAN SEA 1     -     1110km ESE of Hobart	STB - SAIC Tsunami Buoy	AU	-46.956	160.343
NDBC	55016	ETD Fiji Basin	ETD	AU	-26.0	176.0
NDBC	55023	Coral Sea 2     -     870km NE of Townsville	ETD	AU	-14.715	153.537
NDBC	55039		Waverider Buoy	ES	-38.36	148.11
NDBC	55042	Tasman Sea 2     -     1175km ESE of Hobart	STB - SAIC Tsunami Buoy	AU	-44.79	161.7
NDBC	55401	600 NM Southeast of Hobart, Tasmania	2.6-meter discus buoy	AU	-46.922	160.562
NDBC	56001	Indian Ocean 1     -      1025km NW of Dampier	STB - SAIC Tsunami Buoy	AU	-14.046	110.028
NDBC	56003	Indian Ocean 2     -     630km NNE of Dampier	STB - SAIC Tsunami Buoy	AU	-15.019	118.073
NDBC	56053		Atlas Buoy	RM	-16.0	81.0
NDBC	56055		Atlas Buoy	RM	-25.0	100.0
NDBC	61001	Nice Buoy	Buoy	F	43.4	7.8
NDBC	61002	Lion Buoy	Buoy	F	42.102	4.703
NDBC	62001	Gascogne Buoy	Buoy	F	45.23	-5.0
NDBC	62027	Jersey Buoy, English Channel - 5 nm south of Jersey, UK	Buoy	SJ	49.082	-2.218
NDBC	62028	Weymouth Bay, UK	Buoy	U	50.59	-2.3
NDBC	62029	K1 Buoy	Buoy	U	48.72	-12.43
NDBC	62030	L4 Buoy	Buoy	U	50.25	-4.217
NDBC	62050	E1	Buoy	U	50.0	-4.4
NDBC	62052		Buoy	F	48.5	-5.6
NDBC	62081	K2 Buoy	Buoy	U	51.0	-13.55
NDBC	62090	M1 - 50 NM West of Aran Islands	2.5-meter ODAS buoy	W	53.127	-11.2
NDBC	62091	M2 - 20 NM East of Lambay	2.5-meter ODAS buoy	W	53.469	-5.418
NDBC	62092	M3 - 30 NM Southwest of Mizen Head	2.5-meter ODAS buoy	W	51.13	-10.33
NDBC	62093	M4 - Donegal Bay	2.5-meter ODAS buoy	W	55.0	-10.0
NDBC	62094	M5 - South East	2.5-meter ODAS buoy	W	51.41	-6.42
NDBC	62095	M6 - West Coast	2.5-meter ODAS buoy	W	53.04	-15.53
NDBC	62103	Channel Lightship	Lightship	U	49.9	-2.9
NDBC	62105	K4 Buoy	Buoy	U	55.41	-11.81
NDBC	62107	Sevenstones Lightship	Lightship	U	50.102	-6.1
NDBC	62108	K3 Buoy	Buoy	U	53.5	-19.5
NDBC	62114	"Tartan ""A"" AWS"	Oil Platform	X	58.3	0.0
NDBC	62121	Carrack AWS	Oil Platform	X	53.5	2.7
NDBC	62124	Conwy	Oil Platform	X	53.6	-3.6
NDBC	62125		Oil Platform	X	53.8	-3.5
NDBC	62126		Oil Platform	X	53.9	-3.6
NDBC	62127	Cleeton AWS	Oil Platform	X	54.0	0.7
NDBC	62130	Brae A	Oil Platform	X	58.7	1.3
NDBC	62135	Trent	Oil Platform	X	54.2	1.6
NDBC	62142	North Sea	Oil Platform	X	53.0	2.101
NDBC	62144	Clipper AWS	Oil Platform	X	53.4	1.7
NDBC	62145	North Sea	Oil Platform	X	53.102	2.8
NDBC	62146	Lomond AWS	Oil Platform	X	57.2	2.1
NDBC	62147	Galaxy 111	Oil Platform	X	55.7	4.7
NDBC	62148	Barque AWS	Oil Platform	X	53.6	1.5
NDBC	62149	"West Sole ""A"" AWS"	Oil Platform	X	53.7	1.1
NDBC	62150	Amethyst AWS	Oil Platform	X	53.6	0.7
NDBC	62163	Brittany Buoy	Buoy	U	47.55	-8.47
NDBC	62164	Anasuria AWS	Oil Platform	X	57.2	0.8
NDBC	62165	Ravenspurn North AWS	Oil Platform	X	54.0	1.1
NDBC	62166	Thames	Oil Platform	X	53.0	2.5
NDBC	62170	F3 Light Vessel	Lightship	U	51.24	2.0
NDBC	62298	Celtic Sea Buoy	Buoy	U	49.4	-8.6
NDBC	62301	Aberporth Buoy	Buoy	U	52.22	-4.42
NDBC	62303	Pembroke Buoy	Buoy	U	51.602	-5.1
NDBC	62304	Sandettie Lightship	Lightship	U	51.102	1.8
NDBC	62305	Greenwich Lightship	Lightship	U	50.4	0.0
NDBC	62442	Pap	Buoy	U	49.0	-16.5
NDBC	63105	"Brent ""B"" AWS"	Oil Platform	X	61.0	1.692
NDBC	63110	Beryl A AWS	Oil Platform	X	59.5	1.5
NDBC	63112	Cormorant AWS	Oil Platform	X	61.1	1.0
NDBC	63113	"Brent ""A"" AWS"	Oil Platform	X	61.0	1.708
NDBC	63115	Magnus AWS	Oil Platform	X	61.6	1.3
NDBC	63117	Eider AWS	Oil Platform	X	61.4	1.1
NDBC	64045	K5 Buoy	Buoy	U	59.15	-11.79
NDBC	64046	K7 Buoy	Buoy	U	60.483	-4.167
NDBC	91204	Ulithi Is., Caroline	C-MAN Station	N	9.9	139.7
NDBC	91222	Pagan Is.,Mariana	C-MAN Station	N	18.13	145.77
NDBC	91251	Enewetak, MarShall	C-MAN Station	N	11.43	162.35
NDBC	91328	Ulul Atoll, Caroline	C-MAN Station	N	8.6	149.67
NDBC	91338	Satawan Atoll, Caro.	C-MAN Station	N	5.28	153.65
NDBC	91343	Oroluk, Caroline	C-MAN Station	N	7.63	155.16
NDBC	91352	Pingelap, Caroline	C-MAN Station	N	6.21	160.7
NDBC	91355	Kosrae, Caroline	C-MAN Station	N	5.36	162.96
NDBC	91356	Kosrae, Caroline	C-MAN Station	N	5.36	162.96
NDBC	91365	Ujae Atoll, Marshall	C-MAN Station	N	8.93	165.75
NDBC	91374	Maloelap, Marshall	C-MAN Station	N	8.7	171.2
NDBC	91377	Mili, Marshalls Is.	C-MAN Station	N	6.1	172.1
NDBC	91411	Ngulu Atoll, Caroline	C-MAN Station	N	8.3	137.5
NDBC	91442	Ebon Atoll, Caroline	C-MAN Station	N	4.6	168.7
NDBC	97001		Drifting Buoy	V	30.0	-90.0
